split,slice_id,n_gt,n_pred,tp,fp,fn,precision,recall,f1,mean_iou_tp,avg_confidence,infer_time_ms_per_image
test,BraTS20_Training_183_slice_123,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_124,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_126,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.821
test,BraTS20_Training_183_slice_130,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_133,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_134,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_135,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_137,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.793
test,BraTS20_Training_183_slice_138,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_140,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_141,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_142,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_144,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_145,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.695
test,BraTS20_Training_183_slice_146,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_148,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_149,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_150,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_152,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_153,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_183_slice_154,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.29
test,BraTS20_Training_216_slice_007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.707
test,BraTS20_Training_216_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_019,0,1,0,1,0,0.0,0.0,0.0,0.0,0.27728,6.83
test,BraTS20_Training_216_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.638
test,BraTS20_Training_216_slice_031,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_032,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_033,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_034,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_036,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_037,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_038,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.928
test,BraTS20_Training_216_slice_039,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_040,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_041,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_042,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_043,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_044,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_045,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_046,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.807
test,BraTS20_Training_216_slice_047,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_048,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_049,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_050,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_051,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_052,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_053,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.808
test,BraTS20_Training_216_slice_054,0,1,0,1,0,0.0,0.0,0.0,0.0,0.336648,6.808
test,BraTS20_Training_216_slice_055,0,1,0,1,0,0.0,0.0,0.0,0.0,0.497601,6.83
test,BraTS20_Training_216_slice_056,0,1,0,1,0,0.0,0.0,0.0,0.0,0.496203,6.83
test,BraTS20_Training_216_slice_057,0,1,0,1,0,0.0,0.0,0.0,0.0,0.474509,6.83
test,BraTS20_Training_216_slice_058,1,1,0,1,1,0.0,0.0,0.0,0.0,0.322324,6.83
test,BraTS20_Training_216_slice_059,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_060,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.83
test,BraTS20_Training_216_slice_061,1,1,1,0,0,1.0,1.0,1.0,0.832807,0.436808,6.83
test,BraTS20_Training_216_slice_062,1,1,1,0,0,1.0,1.0,1.0,0.784165,0.613154,6.83
test,BraTS20_Training_216_slice_063,1,1,1,0,0,1.0,1.0,1.0,0.831053,0.722056,6.845
test,BraTS20_Training_216_slice_064,2,1,1,0,1,1.0,0.5,0.666667,0.776733,0.709514,6.845
test,BraTS20_Training_216_slice_065,3,1,1,0,2,1.0,0.333333,0.5,0.832432,0.799679,6.845
test,BraTS20_Training_216_slice_066,3,1,1,0,2,1.0,0.333333,0.5,0.823386,0.761294,6.845
test,BraTS20_Training_216_slice_067,2,1,1,0,1,1.0,0.5,0.666667,0.791019,0.723887,6.845
test,BraTS20_Training_216_slice_068,2,1,1,0,1,1.0,0.5,0.666667,0.832536,0.667849,6.845
test,BraTS20_Training_216_slice_069,1,2,1,1,0,0.5,1.0,0.666667,0.618987,0.475856,6.845
test,BraTS20_Training_216_slice_070,1,1,1,0,0,1.0,1.0,1.0,0.746447,0.65968,6.845
test,BraTS20_Training_216_slice_071,1,1,1,0,0,1.0,1.0,1.0,0.768197,0.759291,6.669
test,BraTS20_Training_216_slice_072,2,1,1,0,1,1.0,0.5,0.666667,0.817634,0.838596,6.669
test,BraTS20_Training_216_slice_073,2,1,1,0,1,1.0,0.5,0.666667,0.76969,0.839204,6.669
test,BraTS20_Training_216_slice_074,2,1,1,0,1,1.0,0.5,0.666667,0.821612,0.856899,6.669
test,BraTS20_Training_216_slice_075,3,1,1,0,2,1.0,0.333333,0.5,0.807208,0.860063,6.669
test,BraTS20_Training_216_slice_076,3,1,1,0,2,1.0,0.333333,0.5,0.778261,0.855741,6.669
test,BraTS20_Training_216_slice_077,2,1,1,0,1,1.0,0.5,0.666667,0.799536,0.834887,6.669
test,BraTS20_Training_216_slice_078,2,1,1,0,1,1.0,0.5,0.666667,0.774291,0.81851,6.669
test,BraTS20_Training_216_slice_079,2,1,1,0,1,1.0,0.5,0.666667,0.712826,0.818265,6.519
test,BraTS20_Training_216_slice_080,2,1,1,0,1,1.0,0.5,0.666667,0.769058,0.805431,6.519
test,BraTS20_Training_216_slice_081,2,1,1,0,1,1.0,0.5,0.666667,0.736737,0.818841,6.519
test,BraTS20_Training_216_slice_082,2,1,1,0,1,1.0,0.5,0.666667,0.718899,0.854309,6.519
test,BraTS20_Training_216_slice_083,2,1,1,0,1,1.0,0.5,0.666667,0.697566,0.856176,6.519
test,BraTS20_Training_216_slice_084,2,1,1,0,1,1.0,0.5,0.666667,0.690769,0.83577,6.519
test,BraTS20_Training_216_slice_085,2,1,1,0,1,1.0,0.5,0.666667,0.697891,0.800426,6.519
test,BraTS20_Training_216_slice_086,2,1,1,0,1,1.0,0.5,0.666667,0.710311,0.785911,6.519
test,BraTS20_Training_216_slice_087,2,1,1,0,1,1.0,0.5,0.666667,0.878153,0.802919,5.813
test,BraTS20_Training_216_slice_088,2,1,1,0,1,1.0,0.5,0.666667,0.78956,0.830283,5.813
test,BraTS20_Training_216_slice_089,1,1,1,0,0,1.0,1.0,1.0,0.738272,0.831943,5.813
test,BraTS20_Training_216_slice_090,1,1,1,0,0,1.0,1.0,1.0,0.720778,0.830187,5.813
test,BraTS20_Training_216_slice_091,2,1,1,0,1,1.0,0.5,0.666667,0.66111,0.80041,5.813
test,BraTS20_Training_216_slice_092,1,1,1,0,0,1.0,1.0,1.0,0.808034,0.781496,5.813
test,BraTS20_Training_216_slice_093,1,1,1,0,0,1.0,1.0,1.0,0.819804,0.709065,5.813
test,BraTS20_Training_216_slice_094,2,1,1,0,1,1.0,0.5,0.666667,0.650318,0.578695,5.813
test,BraTS20_Training_216_slice_095,1,1,1,0,0,1.0,1.0,1.0,0.621303,0.557279,7.091
test,BraTS20_Training_216_slice_096,5,2,1,1,4,0.5,0.2,0.285714,0.775698,0.423679,7.091
test,BraTS20_Training_216_slice_097,4,1,1,0,3,1.0,0.25,0.4,0.710975,0.575772,7.091
test,BraTS20_Training_216_slice_098,4,1,1,0,3,1.0,0.25,0.4,0.721824,0.557242,7.091
test,BraTS20_Training_216_slice_099,2,1,1,0,1,1.0,0.5,0.666667,0.786587,0.643893,7.091
test,BraTS20_Training_216_slice_100,2,1,1,0,1,1.0,0.5,0.666667,0.790412,0.713715,7.091
test,BraTS20_Training_216_slice_101,2,1,1,0,1,1.0,0.5,0.666667,0.78482,0.686345,7.091
test,BraTS20_Training_216_slice_102,2,1,1,0,1,1.0,0.5,0.666667,0.739144,0.576632,7.091
test,BraTS20_Training_216_slice_103,2,1,1,0,1,1.0,0.5,0.666667,0.711195,0.504615,6.657
test,BraTS20_Training_216_slice_104,1,1,1,0,0,1.0,1.0,1.0,0.750792,0.448319,6.657
test,BraTS20_Training_216_slice_105,1,1,1,0,0,1.0,1.0,1.0,0.671695,0.293729,6.657
test,BraTS20_Training_216_slice_106,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.657
test,BraTS20_Training_216_slice_107,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.657
test,BraTS20_Training_216_slice_108,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.657
test,BraTS20_Training_216_slice_109,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.657
test,BraTS20_Training_216_slice_110,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.657
test,BraTS20_Training_216_slice_111,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_112,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_114,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_115,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_116,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_117,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_118,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.751
test,BraTS20_Training_216_slice_119,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_120,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_122,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_123,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_124,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_126,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.732
test,BraTS20_Training_216_slice_127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_130,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_132,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_133,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_134,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.604
test,BraTS20_Training_216_slice_135,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_137,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_138,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_140,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_141,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_142,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.522
test,BraTS20_Training_216_slice_143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_144,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_145,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_146,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_147,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_148,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_149,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_150,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.954
test,BraTS20_Training_216_slice_151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_216_slice_152,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_216_slice_153,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_216_slice_154,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_218_slice_000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_218_slice_001,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_218_slice_002,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_218_slice_003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.772
test,BraTS20_Training_218_slice_004,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_005,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_008,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_009,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.787
test,BraTS20_Training_218_slice_012,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_013,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.855
test,BraTS20_Training_218_slice_020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_022,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.387
test,BraTS20_Training_218_slice_028,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.613
test,BraTS20_Training_218_slice_029,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.613
test,BraTS20_Training_218_slice_030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.613
test,BraTS20_Training_218_slice_031,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.613
test,BraTS20_Training_218_slice_032,1,1,1,0,0,1.0,1.0,1.0,0.659932,0.395338,6.613
test,BraTS20_Training_218_slice_033,1,1,1,0,0,1.0,1.0,1.0,0.634659,0.516823,6.613
test,BraTS20_Training_218_slice_034,1,1,1,0,0,1.0,1.0,1.0,0.740202,0.633317,6.613
test,BraTS20_Training_218_slice_035,1,1,1,0,0,1.0,1.0,1.0,0.808316,0.74174,6.613
test,BraTS20_Training_218_slice_036,1,1,1,0,0,1.0,1.0,1.0,0.788909,0.743478,5.884
test,BraTS20_Training_218_slice_037,1,1,1,0,0,1.0,1.0,1.0,0.822458,0.77005,5.884
test,BraTS20_Training_218_slice_038,1,1,1,0,0,1.0,1.0,1.0,0.844067,0.786677,5.884
test,BraTS20_Training_218_slice_039,1,1,1,0,0,1.0,1.0,1.0,0.747467,0.792182,5.884
test,BraTS20_Training_218_slice_040,1,1,1,0,0,1.0,1.0,1.0,0.771899,0.815547,5.884
test,BraTS20_Training_218_slice_041,1,1,1,0,0,1.0,1.0,1.0,0.86094,0.791041,5.884
test,BraTS20_Training_218_slice_042,1,1,1,0,0,1.0,1.0,1.0,0.766785,0.738416,5.884
test,BraTS20_Training_218_slice_043,1,1,1,0,0,1.0,1.0,1.0,0.753685,0.751375,5.884
test,BraTS20_Training_218_slice_044,2,1,1,0,1,1.0,0.5,0.666667,0.742304,0.758432,6.775
test,BraTS20_Training_218_slice_045,1,1,1,0,0,1.0,1.0,1.0,0.76032,0.83529,6.775
test,BraTS20_Training_218_slice_046,1,1,1,0,0,1.0,1.0,1.0,0.777072,0.872231,6.775
test,BraTS20_Training_218_slice_047,1,1,1,0,0,1.0,1.0,1.0,0.769301,0.877433,6.775
test,BraTS20_Training_218_slice_048,1,1,1,0,0,1.0,1.0,1.0,0.778375,0.889953,6.775
test,BraTS20_Training_218_slice_049,1,1,1,0,0,1.0,1.0,1.0,0.766761,0.866683,6.775
test,BraTS20_Training_218_slice_050,1,1,1,0,0,1.0,1.0,1.0,0.777878,0.856825,6.775
test,BraTS20_Training_218_slice_051,1,1,1,0,0,1.0,1.0,1.0,0.73221,0.9091,6.775
test,BraTS20_Training_218_slice_052,1,1,1,0,0,1.0,1.0,1.0,0.755676,0.918864,5.962
test,BraTS20_Training_218_slice_053,1,1,1,0,0,1.0,1.0,1.0,0.791443,0.908812,5.962
test,BraTS20_Training_218_slice_054,1,1,1,0,0,1.0,1.0,1.0,0.783729,0.901628,5.962
test,BraTS20_Training_218_slice_055,1,1,1,0,0,1.0,1.0,1.0,0.664099,0.886157,5.962
test,BraTS20_Training_218_slice_056,1,1,1,0,0,1.0,1.0,1.0,0.755472,0.864784,5.962
test,BraTS20_Training_218_slice_057,1,1,1,0,0,1.0,1.0,1.0,0.716457,0.873582,5.962
test,BraTS20_Training_218_slice_058,1,1,1,0,0,1.0,1.0,1.0,0.715634,0.874869,5.962
test,BraTS20_Training_218_slice_059,1,1,1,0,0,1.0,1.0,1.0,0.725627,0.885124,5.962
test,BraTS20_Training_218_slice_060,1,1,1,0,0,1.0,1.0,1.0,0.644564,0.899066,6.555
test,BraTS20_Training_218_slice_061,1,1,1,0,0,1.0,1.0,1.0,0.671198,0.894911,6.555
test,BraTS20_Training_218_slice_062,1,1,1,0,0,1.0,1.0,1.0,0.73559,0.907707,6.555
test,BraTS20_Training_218_slice_063,1,1,1,0,0,1.0,1.0,1.0,0.690166,0.889577,6.555
test,BraTS20_Training_218_slice_064,1,1,1,0,0,1.0,1.0,1.0,0.70407,0.892152,6.555
test,BraTS20_Training_218_slice_065,1,1,1,0,0,1.0,1.0,1.0,0.710078,0.882496,6.555
test,BraTS20_Training_218_slice_066,1,1,1,0,0,1.0,1.0,1.0,0.728612,0.902486,6.555
test,BraTS20_Training_218_slice_067,1,1,1,0,0,1.0,1.0,1.0,0.705837,0.912026,6.555
test,BraTS20_Training_218_slice_068,1,1,1,0,0,1.0,1.0,1.0,0.719468,0.917146,6.48
test,BraTS20_Training_218_slice_069,1,1,1,0,0,1.0,1.0,1.0,0.679785,0.932883,6.48
test,BraTS20_Training_218_slice_070,1,1,1,0,0,1.0,1.0,1.0,0.685996,0.933177,6.48
test,BraTS20_Training_218_slice_071,1,1,1,0,0,1.0,1.0,1.0,0.67626,0.933297,6.48
test,BraTS20_Training_218_slice_072,1,1,1,0,0,1.0,1.0,1.0,0.664518,0.93213,6.48
test,BraTS20_Training_218_slice_073,1,1,1,0,0,1.0,1.0,1.0,0.62906,0.922759,6.48
test,BraTS20_Training_218_slice_074,1,2,1,1,0,0.5,1.0,0.666667,0.610896,0.806861,6.48
test,BraTS20_Training_218_slice_075,1,2,1,1,0,0.5,1.0,0.666667,0.593876,0.813799,6.48
